source,raw_text
中华人民共和国二〇〇一年县级以上行政区划变更情况,二十一、撤销安徽省马鞍山市向山区。将原向山区的慈湖乡划归马鞍山市金家庄区管辖，将霍里镇、濮塘镇划归马鞍山市花山区管辖;将雨山乡、佳山乡和向山镇划归马鞍山市雨山区管辖。
中华人民共和国二〇〇一年县级以上行政区划变更情况,二十二、将海南省通什市更名为五指山市。
中华人民共和国二〇〇一年县级以上行政区划变更情况,二十三、撤销宁夏回族自治区固原地区和固原县，设立地级固原市。市人民政府驻新设立的原州区。
中华人民共和国二〇〇一年县级以上行政区划变更情况,固原市设立原州区，以原固原县的行政区域为原州区的行政区域。区人民政府驻政府街。
中华人民共和国二〇〇一年县级以上行政区划变更情况,固原市辖原固原地区的西吉县、海原县、隆德县、泾源县、彭阳县和新设立的原州区。
中华人民共和国二〇〇一年县级以上行政区划变更情况,二十四、将浙江省永嘉县的七都镇、桥下镇的中央涂居委会，温州市瓯海区的临江镇、藤桥镇、上戍乡、双潮乡、岙底乡和梧埏镇的前网、鱼鳞浃、上田、划龙桥4个村，温州市龙湾区蒲州镇的蒲州、上蒲州2个村划归温州市鹿城区管辖。鹿城区人民政府驻墨池坊。
中华人民共和国二〇〇一年县级以上行政区划变更情况,将瑞安市塘下镇的上涂、西一、中星、东门、埭头、石坦、屿门、邱宅、东溪、东成10个村和前冈、后冈2个居委会以及鸥海区的永中、天河、沙城、灵昆4个镇划归温州市龙湾区管辖。龙湾区人民政府驻地由状元镇迁至永中镇。
中华人民共和国二〇〇一年县级以上行政区划变更情况,将瑞安市的丽岙、仙岩2个镇划归温州市瓯海区管辖。瓯海区人民政府驻地由兴海路迁娄桥镇。
中华人民共和国二〇〇一年县级以上行政区划变更情况,二十五、撤销湖北省襄阳县，设立襄樊市襄阳区。将原襄阳县的张湾、东津、双沟、张家集、峪山、黄龙、程河、朱集、古驿、伙牌、黄集、石桥、龙王13个镇和襄樊市襄城区的米庄镇划归襄阳区管辖。襄阳区人民政府驻张湾镇。
中华人民共和国二〇〇一年县级以上行政区划变更情况,将原襄阳县的牛首、太平店2个镇划归襄樊市樊城区管辖。
中华人民共和国二〇〇一年县级以上行政区划变更情况,将原襄阳县的欧庙、泥咀2个镇划归襄樊市襄城区管辖。
中华人民共和国二〇〇一年县级以上行政区划变更情况,二十六、撤销陕西省商洛地区和县级商州市，设立地级商洛市。市人民政府驻新设立的商州区。
中华人民共和国二〇〇一年县级以上行政区划变更情况,商洛市设立商州区，以原县级商州市的行政区域为商州区的行政区域。区人民政府驻南大街。
中华人民共和国二〇〇一年县级以上行政区划变更情况,商洛市辖原商洛地区的洛南县、丹凤县、商南县、山阳县、镇安县、柞水县和新设立的商州区。
中华人民共和国二〇〇一年县级以上行政区划变更情况,二十七、撤销江苏省连云港市云台区。将原云台区的朝阳镇、徐圩镇、板桥镇和中云街道划归连云港市连云区管辖；将原云台区的南城镇、花果山乡、云台乡和猴嘴街道划归连云港市新浦区管辖。
中华人民共和国二〇〇一年县级以上行政区划变更情况,二十八、撤销新疆维吾尔自治区伊犁地区，将原伊犁地区的伊宁市、伊宁县、霍城县、巩留县、新源县、昭苏县、特克斯县、尼勒克县、察布查尔锡伯自治县划归伊犁哈萨克自治州管辖。
中华人民共和国二〇〇一年县级以上行政区划变更情况,二十九、撤销内蒙古自治区呼伦贝尔盟和县级海拉尔市，设立地级呼伦贝尔市。市人民政府驻新设立的海拉尔区胜利大街。
中华人民共和国二〇〇一年县级以上行政区划变更情况,呼伦贝尔市设立海拉尔区，以原县级海拉尔市的行政区域为海拉尔区的行政区域。区人民政府驻广场路。
中华人民共和国二〇〇一年县级以上行政区划变更情况,呼伦贝尔市辖原呼伦贝尔盟的阿荣旗、陈巴尔虎旗、新巴尔虎左旗、新巴尔虎右旗、莫力达瓦达斡尔族自治旗、鄂伦春自治旗、鄂温克族自治旗和新设立的海拉尔区。原呼伦贝尔盟的满洲里市、牙克石市、扎兰屯市、额尔古纳市和根河市由内蒙古自治区直辖。
中华人民共和国二〇〇一年县级以上行政区划变更情况,三十一、将湖北省黄石市石灰窑区更名为西塞山区。
中华人民共和国二〇〇一年县级以上行政区划变更情况,三十二、撤销广西壮族自治区南宁市郊区。将原郊区的津头乡划归南宁市新城区管辖，将安吉、三塘2个镇和上尧乡的虎邱村划归南宁市兴宁区管辖，将金陵、双定、那龙、心圩4个镇和上尧乡的秀厢、秀灵、万秀、友爱、新村5个村划归南宁市城北区管辖;将石埠、江西、坛洛3个镇和富庶乡以及上尧乡的永和、上尧、陈东、陈西、西明5个村划归南宁市永新区管辖;将沙井、那洪2个镇和亭子乡划归南宁市江南区管辖。
中华人民共和国二〇〇一年县级以上行政区划变更情况,三十三、撤销四川省新都县，设立成都市新都区，以原新都县的行政区域为新都区的行政区域。区人民政府驻新都镇。
中华人民共和国二〇〇一年县级以上行政区划变更情况,三十四、撤销浙江省衢县，设立衢州市衢江区。将原衢县的云溪、太真、双桥、庙前、周家、灰坪、长柱、坑口、举村、岭头、洋口、横路12个乡和高家、莲花、峡川、杜泽、上方、廿里、后溪、湖南、大洲、樟潭、安仁、全旺12个镇以及衢州市柯城区的浮石、下张2个乡和石室乡的黄坛口村划归衢江区管辖。衢江区人民政府驻樟潭镇。
中华人民共和国二〇〇一年县级以上行政区划变更情况,将原衢县的华墅、沟溪、七里、九华4个乡和航埠、石梁2个镇划归衢州市柯城区管辖。
中华人民共和国二〇〇一年县级以上行政区划变更情况,三十六、将云南省中甸县更名为香格里拉县。
中华人民共和国二〇〇一年县级以上行政区划变更情况,三十九、将河南省确山县的胡庙、朱古洞、古城3个乡和遂平县的关王庙、诸市2个乡以及汝南县的水屯镇划归驻马店市驿城区管辖。
中华人民共和国二〇〇一年县级以上行政区划变更情况,四十、撤销重庆市长寿县，设立重庆市长寿区，以原长寿县的行政区域为长寿区的行政区域。区人民政府驻凤城镇。
中华人民共和国二〇〇一年县级以上行政区划变更情况,四十一、将河南省鹤壁市郊区更名为鹤壁市淇滨区。
中华人民共和国二〇〇一年县级以上行政区划变更情况,四十二、撤销北京市怀柔县，设立北京市怀柔区，以原怀柔县的行政区域为怀柔区的行政区域。区人民政府驻怀柔镇。
中华人民共和国二〇〇一年县级以上行政区划变更情况,四十三、撤销北京市平谷县，设立北京市平谷区，以原平谷县的行政区域为平谷区的行政区域。区人民政府驻平谷镇。
中华人民共和国二〇〇〇年县级以上行政区划变更情况,"首页组织机构新闻中心信息公开交流互动政务服务民政数据民政文化部领导主要职责机构设置时政要闻民政要闻通知公告业务动态地方动态媒体报道专题报道新闻发布会政策政府信息公开指南政府信息公开制度法定主动公开内容政府信息公开年报民政部文告转隶部门相关文件留言咨询留言查询留言统计征求意见网上信访社会组织投诉举报民政政务服务平台行政审批便民指南查询服务统计数据法规制度及统计标准走近民政部最美基层民政人业务与文化视频专区首页组织机构部领导主要职责机构设置新闻中心时政要闻民政要闻通知公告业务动态地方动态媒体报道专题报道新闻发布会信息公开政策政府信息公开指南政府信息公开制度法定主动公开内容政府信息公开年报民政部文告转隶部门相关文件交流互动留言咨询留言查询留言统计民政部网上信访社会组织投诉举报征求意见政务服务民政政务服务平台行政审批便民指南查询服务民政数据统计数据法规制度及统计标准民政文化走近民政部最美基层民政人业务与文化视频专区     当前位置：首页 > 政务服务 > 查询服务 > 全国行政区划信息查询平台 > 县级以上行政区划变更情况  中华人民共和国二〇〇〇年县级以上行政区划变更情况一、将江苏省苏州市郊区更名为虎丘区。二、将陕西省铜川市城区更名为王益区，郊区更名为印台区。三、设立贵州省贵阳市小河区，小河区辖贵阳市小河镇和贵阳市花溪区金竹镇。区人民政府驻黄河路。四、调整河北省廊坊市安次区的行政区划，增设廊坊市广阳区。广阳区辖原安次区的北大街、北门外、小廊坊、新开路4个街道办事处和旧州、万庄、南尖塔、北旺4个乡（镇）以及北史家务乡铁路以北部分。区人民政府驻北门外大街。调整后的安次区辖桥西、南门外2个街道办事处和杨税务、落垡、仇庄、调河头、码头、东沽港、葛渔城7个乡（镇）以及北史家务乡铁路以南部分。区人民政府驻南门外大街。五、设立福建省泉州市泉港区，泉港区辖惠安县的山腰、后龙、南埔、涂岭、埭港5个镇。区人民政府驻山腰镇。六、将山东省泰安市郊区更名为岱岳区，岱岳区人民政府驻地由泰山区迁至粥店街道办事处粥店村西侧。七、撤销江西省吉安地区和县级吉安市，设立地级吉安市。市人民政府驻新设立的吉州区。吉安市设立吉州区和青原区。吉州区辖原县级吉安市的古南镇、永叙、文山、习溪桥、北门5个街道办事处和白塘乡、禾埠乡、长塘乡、兴桥镇、樟山镇以及从吉安县划入的曲濑乡。区人民政府驻阳明东路。青原区辖原县级吉安市的河东镇、天玉镇和从吉安县划入的文陂乡、云楼乡、富田乡、值夏镇、新圩镇、东固镇以及从吉水县划入的富滩镇。区人民政府驻河东镇。将宁冈县和县级井冈山市合并，组建新的县级井冈山市。市人民政府驻厦坪镇。吉安市辖原吉安地区的吉安县、永丰县、永新县、新干县、泰和县、峡江县、遂川县、安福县、吉水县、万安县和新设立的吉州区、青原区。新组建的井冈山市由江西省直辖。八、将湖南省永州市人民政府驻地由芝山区徐家井路迁至冷水滩区逸云路。九、将内蒙古自治区呼和浩特郊区更名为赛罕区。十、对内蒙古自治区呼和浩特市市辖区进行调整，调整后各市辖区的行政区域如下:新城区:辖锡林郭勒北路、新城东街、新城西街、海拉尔东路4个街道办事处，中山东路街道办事处位于健康街以北、呼伦贝尔南路以西的部分，东风路街道办事处和迎新路街道办事处位于东风路以北的部分，以及从原郊区划入的毫沁营、保合少、小井3个乡，巴彦镇的塔利、生盖营、讨思浩、榆树沟、姚家湾、古路板、甲兰板、野马图8个村委会，巧报乡的府兴营、麻花板、新城、三合村4个村委会。区人民政府驻新城西街。回民区:辖通道街、中山西路、环河街、新华西路、光明路、海拉尔西路6个街道办事处，以及从原郊区划入的攸攸板乡、西菜园乡的金龙居委会和青山、厂汉板、倘不浪、西龙王庙、四合兴、什拉门更、小府、塔布板、孔家营9个村委会。区人民政府驻通道南街。玉泉区:辖小召、大南街、兴隆巷、长和廊、石羊桥东路5个街道办事处，以及从原郊区划入的桃花、小黑河2个乡，西菜园乡的西霞园、巴彦乌索、芦花园、落雁、辛兴5个居委会和范家营、西瓦窑、五里营、南八里庄、西菜园、南茶坊、碱滩、大圐圙、南营子、西水磨、辛辛板、小黑河、沟子板13个村委会。区人民政府驻公园南路。赛罕区:辖原郊区的太平庄、西把栅、章盖营3个乡和榆林、金河、黄合少3个镇，巧报乡的东瓦窑、后巧报、双树、小台什、帅家营、大台什、桥靠、前巧报8个村委会，巴彦镇的商业街居委会和黑土凹、后罗家营、乔家营、郭家营、坝堰、滕家营、罗家营7个村委会，以及从新城区划入的人民路、大学西路2个街道办事处，中山东路街道办事处位于健康街、乌兰察布西路以南的部分，东风路街道办事处和迎新路街道办事处位于东风路以南的部分，区人民政府驻巧报乡。十一、将河南省洛阳市郊区更名为洛龙区，区人民政府驻地由西工区凯旋东路迁至关林镇。对洛阳市市辖区的行政区域作如下调整:将原郊区的工农乡、孙旗屯乡划归涧西区管辖，将原郊区的红山乡和洛北乡的东下池村、西下池村、瞿家屯村、东涧沟村、五女冢村、金谷园村、西小屯村、西工村划归西工区管辖;将原郊区的邙山镇和洛北乡的新生村、工农村、烧沟村、岳村划归老城区管辖；将原郊区的瀍河回族乡划归瀍河回族区管辖；将西工区的安乐街道划归洛龙区管辖。调整后，洛龙区辖李楼乡、古城乡、石人乡、辛店镇、安乐镇、龙门镇、关林镇、白马寺镇和安乐街道。十二、撤销浙江省丽水地区和县级丽水市，设立地级丽水市。市人民政府驻新设立的莲都区。丽水市设立莲都区，原县级丽水市的行政区域为莲都区的行政区域。区人民政府驻解放街。丽水市辖原丽水地区的青田县、缙云县、遂昌县、松阳县、云和县、庆元县、景宁畲族自治县和新设立的莲都区。原丽水地区的县级龙泉市由浙江省直辖。十三、撤销广东省县级番禺市，设立广州市番禺区，以原县级番禺市的行政区域为番禺区的行政区域。区人民政府驻海傍西路。撤销广东省县级花都市，设立广州市花都区，以原县级花都市的行政区域为花都区的行政区域，区人民政府驻新华镇。十四、调整安徽省阜阳市的行政区划，将阜阳市管辖的涡阳县、蒙城县、利辛县划归新设立的地级亳州市管辖。调整后的阜阳市辖颍州区、颍东区、颍泉区和临泉县、颍上县、阜南县、太和县。县级界首市由安徽省直辖。十五、撤销安徽省县级亳州市，设立地级亳州市。市人民政府驻新设立的谯城区。亳州市设立谯城区，以原县级亳州市的行政区域为谯城区的行政区域。区人民政府驻文化巷。亳州市辖涡阳县、蒙城县、利辛县和新设立的谯城区。十六、撤销江西省宜春地区和县级宜春市，设立地级宜春市。市人民政府驻新设立的袁州区。宜春市设立袁州区，以原县级宜春市的行政区域为袁州区的行政区域。区人民政府驻中山中路。宜春市辖原宜春地区的上高县、宜丰县、奉新县、万载县、靖安县、铜鼓县和新设立的袁州区。原宜春地区的县级丰城市、樟树市、高安市由江西省直辖。十七、澳门特别行政区简称""澳""。在全国行政区划序列中，澳门特别行政区列香港特别行政区之后、台湾省之前。十八、将四川省安县人民政府驻地由安昌镇迁至花荄镇。十九、撤销河南省周口地区和县级周口市，设立地级周口市。市人民政府驻新设立的川汇区。周口市设立川汇区，以原县级周口市的行政区域为川汇区的行政区域。区人民政府驻老街。周口市辖原周口地区的扶沟县、西华县、商水县、沈丘县、郸城县、淮阳县、太康县、鹿邑县和新设立的川汇区。原周口地区的县级项城市由河南省直辖。二十、撤销河南省驻马店地区和县级驻马店市，设立地级驻马店市。市人民政府驻新设立的驿城区。驻马店市设立驿城区，以原县级驻马店市的行政区域为驿城区的行政区域。区人民政府驻富强路。驻马店市辖原驻马店地区的西平县、上蔡县、平舆县、正阳县、确山县、泌阳县、汝南县、遂平县、新蔡县和新设立的驿城区。二十一、撤销山东省滨州地区和县级滨州市，设立地级滨州市。市人民政府驻新设立的滨城区。滨州市设立滨城区，以原县级滨州市的行政区域为滨城区的行政区域。区人民政府驻黄河六路。滨州市辖原滨州地区的惠民县、阳信县、无棣县、沾化县、博兴县、邹平县和新设立的滨城区。二十二、撤销四川省眉山地区和眉山县，设立地级眉山市。市人民政府驻新设立的东坡区。眉山市设立东坡区，以原眉山县的行政区域为东坡区的行政区域。区人民政府驻东坡镇。眉山市辖原眉山地区的仁寿县、彭山县、洪雅县、丹棱县、青神县和新设立的东坡区。二十三、撤销上海市黄浦区和南市区，设立新的黄浦区，以原黄浦区和南市区的行政区域为新的黄浦区的行政区域。区人民政府驻九江路。二十四、撤销天津市武清县，设立天津市武清区，以原武清县的行政区域为武清区的行政区域。区人民政府驻杨村镇。二十五、撤销四川省雅安地区和县级雅安市，设立地级雅安市。市人民政府驻新设立的雨城区。雅安市设立雨城区，以原县级雅安市的行政区域为雨城区的行政区域。区人民政府驻沙湾路。雅安市辖原雅安地区的名山县、荥经县、汉源县、石棉县、天全县、芦山县、宝兴县和新设立的雨城区。二十六、撤销山西省运城地区和县级运城市，设立地级运城市。市人民政府驻新设立的盐湖区。运城市设立盐湖区，以原县级运城市的行政区域为盐湖区的行政区域。区人民政府驻府东街。运城市辖原运城地区的临猗县、万荣县、闻喜县、稷山县、新绛县、绛县、垣曲县、夏县、平陆县、芮城县和新设立的盐湖区。原运城地区的永济市、河津市由山西省直辖。二十七、撤销四川省巴中地区和县级巴中市，设立地级巴中市。市人民政府驻新设立的巴州区。巴中市新设巴州区，以原县级巴中市的行政区域为巴州区的行政区域。区人民政府驻巴州镇。巴中市辖原巴中地区的通江县、南江县、平昌县和新设立的巴州区。二十八、撤销山西省忻州地区和县级忻州市，设立地级忻州市。市人民政府驻新设立的忻府区。忻州市设立忻府区，以原县级忻州市的行政区域为忻府区的行政区域。区人民政府驻光明东街。忻州市辖原忻州地区的定襄县、五台县、代县、繁峙县、宁武县、静乐县、神池县、五寨县、岢岚县、河曲县、保德县、偏关县和新设立的忻府区。原忻州地区的县级原平市由山西省直辖。二十九、撤销四川省资阳地区和县级资阳市，设立地级资阳市。市人民政府驻新设立的雁江区。资阳市设立雁江区，以原县级资阳市的行政区域为雁江区的行政区域。区人民政府驻雁江镇。资阳市辖原资阳地区的安岳县、乐至县和新设立的雁江区。原资阳地区的县级简阳市由四川省直辖。三十、将四川省剑阁县人民政府驻地由普安镇迁至下寺镇。三十一、撤销山西省临汾地区和县级临汾市，设立地级临汾市。市人民政府驻新设立的尧都区。临汾市设立尧都区，以原县级临汾市的行政区域为尧都区的行政区域。区人民政府驻鼓楼东大街。临汾市辖原临汾地区的曲沃县、翼城县、襄汾县、洪洞县、古县、安泽县、浮山县、吉县、乡宁县、大宁县、隰县、永和县、蒲县、汾西县和新设立的尧都区。原临汾地区的县级侯马市和霍州市由山西省直辖。三十二、撤销贵州省安顺地区和县级安顺市，设立地级安顺市。市人民政府驻新设立的西秀区。安顺市设立西秀区，以原县级安顺市的行政区域为西秀区的行政区域。区人民政府驻塔山西路。安顺市辖原安顺地区的平坝县、普定县、镇宁布依族苗族自治县、关岭布依族苗族自治县、紫云苗族布依族自治县和新设立的西秀区。三十三、撤销陕西省安康地区和县级安康市，设立地级安康市。市人民政府驻新设立的汉滨区。安康市设立汉滨区，以原县级安康市的行政区域为汉滨区的行政区域。区人民政府驻五星街。安康市辖原安康地区的汉阴县、石泉县、宁陕县、紫阳县、岚皋县、平利县、镇坪县、旬阳县、白河县和新设立的汉滨区。三十四、撤销江西省抚州地区和县级临川市，设立地级抚州市。市人民政府驻新设立的临川区。抚州市设立临川区，以原县级临川市的行政区域为临川区的行政区域。区人民政府驻赣东大道。抚州市辖原抚州地区的南城县、黎川县、南丰县、崇仁县、乐安县、宜黄县、金溪县、资溪县、东乡县、广昌县和新设立的临川区。三十五、撤销江西省上饶地区和县级上饶市，设立地级上饶市。市人民政府驻新设立的信州区。上饶市设立信州区，以原县级上饶市的行政区域为信州区的行政区域。区人民政府驻三江大道。上饶市辖原上饶地区的上饶县、广丰县、玉山县、铅山县、横峰县、弋阳县、万年县、余干县、波阳县、婺源县和新设立的信州区。原上饶地区的县级德兴市由江西省直辖。三十六、撤销山东省菏泽地区和县级菏泽市，设立地级菏泽市。市人民政府驻新设立的牡丹区。菏泽市设立牡丹区，以原县级菏泽市的行政区域为牡丹区的行政区域。区人民政府驻中华西路。菏泽市辖原菏泽地区的曹县、单县、成武县、巨野县、郓城县、鄄城县、定陶县、东明县和新设立的牡丹区。三十七、撤销湖北省县级随州市，设立地级随州市。市人民政府驻新设立的曾都区。随州市设立曾都区，以原县级随州市的行政区域为曾都区的行政区域。区人民政府驻烈山大道。三十八、关于县级广水市的管理问题，同意湖北省的意见。三十九、将四川省自贡市人民政府驻地由自流井区解放路迁至大安区丹桂大街。四十、撤销安徽省池州地区和县级贵池市，设立地级池州市。市人民政府驻新设立的贵池区。池州市设立贵池区，以原县级贵池市的行政区域为贵池区的行政区域。区人民政府驻长江南路。池州市辖原池州地区的东至县、石台县、青阳县和新设立的贵池区。四十一、撤销安徽省宣城地区和县级宣州市，设立地级宣城市。市人民政府驻新设立的宣州区。宣城市设立宣州区，以原县级宣州市的行政区域为宣州区的行政区域。区人民政府驻叠嶂中路。宣城市辖原宣城地区的郎溪县、广德县、泾县、绩溪县、旌德县和新设立的宣州区。原宣城地区的县级宁国市由安徽省直辖。四十二、撤销重庆市万州移民开发区，原万州移民开发区代管的忠县、开县、云阳县、奉节县、巫山县和巫溪县由重庆市直辖。四十三、撤销重庆市黔江开发区，原黔江开发区代管的秀山土家族苗族自治县、酉阳土家族苗族自治县、彭水苗族土家族自治县和石柱土家族自治县由重庆市直辖。四十四、撤销重庆市黔江土家族苗族自治县，设立重庆市黔江区，以原黔江土家族苗族自治县的行政区域为黔江区的行政区域。区人民政府驻联合镇。四十五、撤销江苏省邗江县，设立扬州市邗江区，原邗江县的行政区域为邗江区的行政区域。区人民政府驻蒋王镇。四十六、撤销江苏省江宁县，设立南京市江宁区，以原江宁县的行政区域为江宁区的行政区域。区人民政府驻东山镇。四十七、将江苏省地级淮阴市更名为淮安市。市人民政府驻清河区。撤销县级淮安市，设立淮安市楚州区，以原县级淮安市的行政区域为楚州区的行政区域。区人民政府驻淮城镇。撤销淮阴县，设立淮安市淮阴区，以原淮阴县的行政区域为淮阴区的行政区域。区人民政府驻王营镇。地级淮安市辖盱眙县、涟水县、金湖县、洪泽县、清河区、清浦区和新设立的楚州区、淮阴区。四十八、撤销江苏省锡山市，设立无锡市锡山区和惠山区。锡山区辖原县级锡山市的东亭、东北塘、八士、张泾、东湖塘、港下、羊尖、安镇、查桥、厚桥、荡口、甘露、鸿声、后宅14个镇。区人民政府驻东亭镇。惠山区辖原县级锡山市的洛社、玉祁、前洲、西潭、堰桥、长安、石塘湾、钱桥、藕塘、杨市、阳山、陆区12个镇。区人民政府驻洛社镇。撤销无锡市马山区，将原马山区的行政区域和原县级锡山市的坊前、梅村、新安、华庄、东绛、雪浪、南泉、硕放、胡埭9个镇并入无锡市郊区。将无锡市郊区更名为滨湖区。区人民政府驻河埒镇。四十九、撤销云南省保山地区和县级保山市，设立地级保山市。市人民政府驻新设立的隆阳区。保山市设立隆阳区，以原县级保山市的行政区域为隆阳区的行政区域。区人民政府驻上巷街。保山市辖施甸县、腾冲县、龙陵县、昌宁县和新设立的隆阳区。五十、撤销浙江省金华县，设立金华市金东区。金东区辖原金华县的傅村、孝顺、曹宅、塘雅、澧浦、岭下、江东、赤松、源东和金华市婺城区的仙桥、多湖、东孝12个乡（镇）。区人民政府驻多湖镇。将原金华县的雅畈、安地、白龙桥、琅琊、蒋堂、汤溪、罗埠、洋埠、长山、沙畈、塔石、岭上、莘畈、箬阳14个乡（镇）划归金华市婺城区管辖。五十一、撤销江苏省县级吴县市，设立苏州市吴中区、相城区。吴中区辖原县级吴县市的长桥、胥口、木渎、横泾、浦庄、渡村、东山、西山、藏书、光福、镇湖、东渚、甪直、车坊、郭巷15个镇。区人民政府驻长桥镇。相城区辖原县级吴县市的陆慕、蠡口、黄桥、渭塘、太平、湘城、阳澄湖、北桥、黄埭、东桥、望亭、通安12个镇。区人民政府驻陆慕镇。为了保证网站的正常显示，建议您使用Chrome或者Firefox浏览器。意见或建议请发至邮箱：mzbxzqh@163.com中国政府网国务院部门网站外交部国防部国家发展和改革委员会教育部科学技术部工业和信息化部国家民族事务委员会公安部民政部司法部人力资源和社会保障部生态环境部自然资源部住房和城乡建设部交通运输部水利部农业农村部商务部文化和旅游部国家卫生健康委员会退役军人事务部应急管理部中国人民银行审计署国有资产监督管理委员会海关总署国家税务总局国家市场监督管理总局国家广播电视总局国家体育总局国家统计局国家国际发展合作署国家医疗保障局国务院参事室国家机关事务管理局国务院研究室国务院港澳事务办公室中国科学院中国社会科学院中国工程院国务院发展研究中心中国气象局中国银行保险监督管理委员会中国证券监督管理委员会国家信访局国家粮食和物资储备局国家能源局国家国防科技工业局国家烟草专卖局国家移民管理局国家林业和草原局国家铁路局中国民航局国家邮政局国家文物局国家中医药管理局国家矿山安全监察局国家外汇管理局国家药品监督管理局国家知识产权局直属单位网站北京社会管理职业学院（民政部培训中心）民政部政策研究中心中国社会报社中国社会出版社中国福利彩票发行管理中心民政部地名研究所中国儿童福利和收养中心民政部信息中心国家康复辅具研究中心民政部一零一研究所海峡两岸婚姻家庭服务网民政部低收入家庭认定指导中心地方民政网站北京民政天津民政河北民政山西民政内蒙古民政辽宁民政吉林民政黑龙江民政上海民政江苏民政浙江民政安徽民政福建民政江西民政山东民政河南民政湖北民政湖南民政广东民政广西民政海南民政重庆民政四川民政贵州民政云南民政西藏民政陕西民政甘肃民政宁夏民政新疆民政媒体人民网新华社光明日报中国经济网中国日报中央人民广播电视台中国青年网国际在线光明网央视网中国网联系我们网站地图版权所有：中华人民共和国民政部网站标识码：bm12000003ICP备案编号：京ICP备13012430号京公网安备11040102700079号民政系统政务新媒体矩阵版权所有：中华人民共和国民政部"
